醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日
3501011439,王貞乃皮膚科診所,專科診所,(02)25475127,臺北市松山區民生東路４段８０巷６弄７號,臺北業務組,4,門診診療,皮膚科,20250802,星期一上午休診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,19980803
3501011466,王躬仁診所,一般診所（醫務室）,(02)27646685,臺北市松山區新中街１２－３號１樓,臺北業務組,4,門診診療,內科,20280601,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,19990602
3501011493,車參薇小兒科診所,專科診所,(02)25770101,臺北市松山區八德路３段１９５號１樓,臺北業務組,4,門診診療,兒科,20250903,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,19990904
3501011500,洪小兒科診所,專科診所,(02)27480630,臺北市松山區市民大道５段１６５號１樓,臺北業務組,4,門診診療,兒科,20251004,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,19991005
3501012589,方一強眼科診所,專科診所,(02)87126815,臺北市松山區民生東路４段１０１號２樓,臺北業務組,4,門診診療,眼科,20280507,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,春節連續假期期間均休診,63000,20010508
3501012712,趙彥宇邱慧嫻皮膚科聯合診所,專科診所,(02)25454035,臺北市松山區慶城街８－１號３樓及８號３樓,臺北業務組,4,門診診療,皮膚科,20250930,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20021001
3501012794,京華皮膚科診所,專科診所,(02)25701068,臺北市松山區八德路３段２３８號,臺北業務組,4,門診診療,皮膚科,20280505,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20030506
3501012838,閎新耳鼻喉科皮膚科聯合診所,專科診所,(02)25779898,臺北市松山區八德路３段２０－２號,臺北業務組,4,門診診療,"耳鼻喉科,皮膚科",20250714,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20030715
3501012990,日聖眼科診所,一般診所（醫務室）,(02)27465068,臺北市松山區新中街３５號１樓,臺北業務組,4,門診診療,眼科,20280629,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20040630
3501013031,安美診所,一般診所（醫務室）,(02)27214153,臺北市松山區八德路２段４００號３樓,臺北業務組,4,,,20220112,,,63000,20041018
3501013040,安禾聯合診所,一般診所（醫務室）,(02)27137889,臺北市松山區民權東路３段１７８號３樓,臺北業務組,4,"門診診療,血液透析","不分科,內科,兒科",20251121,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20041122
3501013059,親親家庭診所,一般診所（醫務室）,(02)25283232,臺北市松山區南京東路５段３４７號,臺北業務組,4,門診診療,不分科,20271205,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20041206
3501013068,黎博彥診所,一般診所（醫務室）,(02)27682802,臺北市松山區民生東路５段２３０號,臺北業務組,4,門診診療,"內科,兒科",20260105,星期一上午看診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,12／31上午看診，下午休診,63000,20050106
