醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日
3531011027,中正診所,一般診所（醫務室）,(02)29609629,新北市板橋區金華街２１巷４號,臺北業務組,4,門診診療,不分科,20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,19950301
3531011205,長生外科診所,專科診所,(02)29520708,新北市板橋區中山路２段４９７號,臺北業務組,4,門診診療,家醫科,20280229,星期一上午休診、星期二上午看診、星期三上午休診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,2/18至2/23休診,65000,19950301
3531011223,樂活醫美診所,專科診所,(02)29519666,新北市板橋區民族路８９－２號１樓,臺北業務組,4,門診診療,"家醫科,婦產科",20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,1／1日上午休診.1／1下午休診.1／1晚上休診,65000,19950301
3531011278,葉婦產科診所,專科診所,(02)29687697,新北市板橋區東門街１－１號,臺北業務組,4,,,20220118,,,65000,19950301
3531011303,趙小兒科診所,專科診所,(02)29520102,新北市板橋區館前東路６４號１樓,臺北業務組,4,門診診療,"家醫科,兒科",20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,65000,19950301
3531011330,龍生診所,一般診所（醫務室）,(02)29587826,新北市板橋區廣權路１０３號,臺北業務組,4,門診診療,不分科,20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,19950301
3531011394,巫世平診所,專科診所,(02)29661790,新北市板橋區南雅南路１段６６號,臺北業務組,4,,,20231105,,,65000,19950301
3531011456,愛德診所,一般診所（醫務室）,(02)29682079,新北市板橋區大觀路２段１５２號,臺北業務組,4,門診診療,不分科,20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,65000,19950301
3531011527,薛松茂內科小兒科診所,專科診所,(02)29598533,新北市板橋區四川路１段２１２號,臺北業務組,4,,,20241212,,,65000,19950301
3531011536,鄧茂雄診所,一般診所（醫務室）,(02)22522543,新北市板橋區大同街５５號,臺北業務組,4,,,20220117,,,65000,19950301
3531011590,姚欽祥外科婦產科診所,專科診所,(02)29685792,新北市板橋區漢生西路３１號,臺北業務組,4,門診診療,"外科,婦產科",20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,109/10/03 門診淑時間:8:.00AM-10;30AM,65000,19950301
3531011670,潘內科小兒科診所,專科診所,(02)29698128,新北市板橋區中正路１巷１８號（１樓）,臺北業務組,4,門診診療,"內科,兒科",20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,19950301
3531011750,慈蕙診所,專科診所,(02)29556754,新北市板橋區三民路２段２０２之２９號（１樓）正隆巷２之１號,臺北業務組,4,門診診療,"家醫科,皮膚科",20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,65000,19950301
3531011901,陳恩哲小兒科診所,專科診所,(02)22567200,新北市板橋區文化路１段２１６號１、２樓,臺北業務組,4,門診診療,"不分科,兒科",20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,周六晚上休診、週日全日休診,65000,19950301
3531012024,黃世鑫診所,一般診所（醫務室）,(02)29536051,新北市板橋區四川路１段１４３號,臺北業務組,4,門診診療,不分科,20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,2／8上午開診2／8下午開診2／8晚上休診1／1上午休診1／1下午休診1／1晚上休診,65000,19950301
3531012033,蔡眼科診所,專科診所,(02)22552702,新北市板橋區文化路２段１０９之３號１樓,臺北業務組,4,門診診療,眼科,20280229,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,19950301
